"fmun_cod";"fmun";"ano";"regiao";"hom_doloso";"lesao_corp_morte";"latrocinio";"cvli";"hom_por_interv_policial";"letalidade_violenta";"tentat_hom";"lesao_corp_dolosa";"estupro";"hom_culposo";"lesao_corp_culposa";"roubo_transeunte";"roubo_celular";"roubo_em_coletivo";"roubo_rua";"roubo_carga";"roubo_comercio";"roubo_residencia";"roubo_banco";"roubo_cx_eletronico";"roubo_conducao_saque";"roubo_apos_saque";"roubo_bicicleta";"outros_roubos";"total_roubos";"furto_veiculos";"furto_transeunte";"furto_coletivo";"furto_celular";"furto_bicicleta";"outros_furtos";"total_furtos";"sequestro";"extorsao";"sequestro_relampago";"estelionato";"apreensao_drogas";"posse_drogas";"trafico_drogas";"apreensao_drogas_sem_autor";"recuperacao_veiculos";"apf";"aaapai";"cmp";"cmba";"ameaca";"pessoas_desaparecidas";"encontro_cadaver";"encontro_ossada";"pol_militares_mortos_serv";"pol_civis_mortos_serv";"registro_ocorrencias";"fase"
3303302;"Niterói";2015;"Grande Niterói";"18,93";"0,2";"2,01";"21,14";"12,08";"33,22";"31,81";"485,61";"27,78";"9,06";"352,73";"588,89";"93,62";"44,09";"726,6";"11,07";"57,58";"8,86";"0,2";"0";"0,2";"9,06";"2,01";"99,66";"1171,94";"302,76";"268,57";"65,43";"136,3";"11,68";"735,66";"1388,17";"0";"30,6";"1,61";"364,01";"158,65";"34,02";"115,36";"11,07";"369,45";"219,65";"82,34";"136,5";"18,93";"454,4";"27,98";"5,44";"0,2";"4,14";"0";"5816,23";3
3303302;"Niterói";2016;"Grande Niterói";"21,89";"0,8";"1";"23,7";"13,86";"37,56";"30,73";"454,52";"30,13";"9,04";"322,16";"767,65";"162,09";"78,53";"1008,27";"12,65";"76,32";"11,65";"0,4";"0,4";"0,4";"5,62";"3,41";"127,94";"1551,97";"311,85";"273,76";"53,43";"152,24";"40,97";"663,41";"1362,97";"0";"18,88";"0,6";"331,4";"133,16";"28,72";"94,6";"12,05";"403,3";"265,93";"81,55";"152,45";"21,29";"381,21";"27,52";"3,82";"0";"4,34";"0";"5828,28";3
3303302;"Niterói";2017;"Grande Niterói";"21,64";"0";"1,8";"23,45";"11,02";"34,47";"33,26";"385,75";"26,45";"10,42";"279,74";"725,21";"157,71";"53,9";"936,82";"18,04";"69,33";"19,44";"0,2";"0,8";"1,2";"3,21";"4,01";"175,34";"1660,23";"289,29";"189,57";"27,45";"125,44";"31,86";"602,57";"1144,02";"0";"14,83";"0,2";"267,32";"107,81";"21,44";"77,35";"10,42";"476,03";"227,04";"64,93";"176,74";"36,27";"322,03";"25,85";"0,8";"0,2";"0";"0";"5434,97";3
3303302;"Niterói";2018;"Grande Niterói";"21,88";"0,2";"0,39";"22,47";"13,29";"35,76";"33,02";"397,63";"31,46";"12,11";"291,14";"722,96";"162,76";"69,95";"955,67";"47,09";"78,94";"17,39";"0";"0,2";"0,39";"6,06";"1,56";"188,16";"1727,28";"288,74";"184,06";"32,63";"122,12";"39,27";"664,14";"1205,78";"0";"17,98";"0,98";"254,21";"96,52";"28,33";"59,99";"8,6";"430,54";"218,65";"46,89";"162,96";"31,85";"325,92";"26,77";"0,59";"0";"0";"0";"5640,05";3
3303302;"Niterói";2019;"Grande Niterói";"20,83";"0,39";"0,58";"21,81";"24,34";"46,15";"49,26";"373,45";"29,21";"12,85";"267,73";"519,29";"111,57";"30,37";"661,24";"31,93";"32,91";"13,82";"0";"0,39";"0,97";"5,65";"0,97";"115,27";"1122,31";"224,43";"177,19";"31,74";"144,28";"39,92";"704,27";"1226,28";"0";"19,67";"0,97";"333,54";"106,9";"23,56";"77,69";"6,43";"289,52";"245,92";"44,2";"173,1";"33,3";"374,23";"27,26";"0,78";"0";"2,26";"0";"5187,66";3
3303302;"Niterói";2020;"Grande Niterói";"9,7";"0";"0,39";"10,09";"9,31";"19,41";"28,14";"303,5";"28,33";"10,28";"191,73";"243,93";"61,13";"25,62";"330,67";"23,67";"25,81";"7,37";"0";"0,39";"0";"2,72";"0,97";"91,4";"580,03";"171,44";"76,46";"13";"71,41";"26,97";"612,83";"900,22";"0";"12,23";"1,75";"404,41";"86,74";"27,94";"57,25";"2,91";"117,3";"200,07";"22,12";"98,97";"10,48";"268,77";"16,49";"2,13";"0";"0";"0";"3852,39";3
3303401;"Nova Friburgo";2014;"Interior";"10,84";"0";"0";"10,84";"1,08";"11,93";"30,9";"641,87";"29,82";"13,55";"287,87";"41,2";"8,67";"2,17";"52,04";"1,08";"11,93";"5,96";"0";"0";"0";"0,54";"0";"11,93";"88,37";"128,38";"46,62";"26,56";"43,91";"0";"493,87";"687,41";"0";"5,96";"0";"131,74";"230,94";"94,33";"136,07";"8,67";"101,6";"253,17";"74,27";"106,8";"4,88";"919,98";"29,27";"3,25";"0";"0";"0";"4208,5";3
3303401;"Nova Friburgo";2015;"Interior";"7,58";"0";"0,54";"8,12";"1,62";"9,74";"16,23";"587,17";"28,14";"11,91";"201,31";"26,52";"4,87";"0,54";"31,93";"1,08";"17,86";"9,2";"0";"0";"0";"1,62";"0";"15,69";"80,09";"124,4";"60,07";"28,14";"54,12";"3,25";"498,96";"721,37";"0";"7,04";"0,54";"120,68";"291,15";"119,06";"157,48";"20,56";"101,46";"249,48";"63,86";"81,72";"5,41";"873,98";"25,43";"2,71";"0";"0";"0";"3999,76";3
3303401;"Nova Friburgo";2016;"Interior";"9,72";"0,54";"0,54";"10,8";"2,7";"13,51";"16,75";"577,52";"25,93";"7,56";"148,57";"44,84";"12,97";"0,54";"58,35";"4,86";"9,72";"2,7";"0,54";"0";"0,54";"1,08";"0";"10,8";"90,76";"79,31";"52,94";"7,56";"59,43";"11,35";"380,87";"562,93";"0";"11,35";"0,54";"133,44";"251,21";"82,66";"156,67";"15,67";"58,84";"243,11";"86,44";"71,31";"3,24";"705,02";"27,01";"3,24";"1,08";"2,17";"0";"3589,91";3
3303401;"Nova Friburgo";2017;"Interior";"7,55";"0";"0";"7,55";"0,54";"8,09";"16,18";"535,65";"29,67";"8,63";"156,43";"49,63";"5,93";"1,08";"56,64";"6,47";"10,25";"7,55";"0";"0";"0";"0,54";"0";"17,8";"101,95";"82,86";"69,59";"15,1";"79,84";"3,78";"390,55";"612,79";"0";"12,41";"0";"136,48";"334,45";"149,96";"175,31";"14,03";"62,97";"260,54";"62,03";"103,03";"9,71";"495,74";"23,2";"3,78";"0";"0";"0";"3349,86";3
3303401;"Nova Friburgo";2018;"Interior";"8,94";"1,58";"0,53";"11,05";"1,05";"12,1";"36,3";"540,81";"29,46";"15,26";"152,04";"59,45";"14,73";"1,58";"75,76";"3,68";"7,89";"3,68";"0";"0";"0";"0";"0";"11,05";"108,37";"103,35";"99,96";"18,41";"69,97";"5,79";"360,37";"621,83";"0";"6,84";"0";"158,35";"268,83";"95,22";"169,92";"10";"64,6";"268,3";"65,23";"112,06";"12,1";"524,5";"34,2";"2,63";"0";"0";"0";"3370,62";3
3303401;"Nova Friburgo";2019;"Interior";"11,54";"0";"0";"11,54";"3,15";"14,69";"18,88";"548,7";"31,47";"12,07";"182,03";"56,13";"13,64";"1,57";"71,34";"4,2";"9,44";"1,57";"0";"0";"0";"0";"0,52";"10,49";"100,19";"82,95";"68,19";"34,1";"87,6";"3,67";"264,39";"513,56";"0";"4,72";"0";"162,09";"296,91";"98,1";"192,52";"15,21";"64,95";"290,09";"79,74";"96";"7,87";"509,36";"27,28";"2,62";"1,05";"0";"0";"3216,69";3
3303401;"Nova Friburgo";2020;"Interior";"7,85";"0";"0";"7,85";"1,57";"9,42";"27,73";"443,61";"31,91";"7,32";"100,96";"17,79";"3,66";"0,52";"21,97";"0,52";"6,28";"2,09";"0";"0";"0";"0";"0";"4,19";"38,71";"31,93";"10,46";"6,28";"25,11";"2,09";"105,15";"171,06";"0";"3,14";"0";"107,76";"281,97";"79,52";"190,42";"16,22";"32,7";"307,6";"52,84";"59,11";"2,62";"369,85";"17,26";"1,05";"0";"0";"0";"2106,11";3
3303500;"Nova Iguaçu";2014;"Baixada Fluminense";"63,26";"0,25";"1,36";"64,87";"2,48";"67,35";"31,88";"516,14";"44,16";"9,43";"242,38";"679,13";"58,92";"38,83";"776,88";"30,27";"50,73";"8,43";"0";"0,62";"0,12";"9,68";"0";"53,21";"1279,87";"349,84";"124,41";"39,82";"51,11";"0";"390,24";"703,94";"0";"10,92";"0,62";"157,04";"71,32";"12,28";"54,95";"6,33";"502,03";"172,79";"54,7";"78,02";"0,62";"567,87";"50,11";"2,11";"0,12";"0";"0";"4543,17";3
3303500;"Nova Iguaçu";2015;"Baixada Fluminense";"47,06";"0";"0,87";"47,93";"1,61";"49,54";"27,99";"463,53";"40,5";"8,05";"236,53";"498,46";"110,59";"53,13";"662,17";"39,63";"47,43";"6,19";"0";"0,74";"0,99";"13,75";"0,25";"68,98";"1133,51";"374,43";"264,4";"35,54";"79,26";"1,73";"387,87";"882,11";"0,12";"19,32";"0,99";"148,73";"71,7";"11,52";"57,09";"4,46";"459,19";"141,18";"46,81";"180,81";"1,36";"467,74";"52,76";"2,23";"0,25";"0";"0";"4445,86";3
3303500;"Nova Iguaçu";2016;"Baixada Fluminense";"48,28";"0,25";"2,76";"51,29";"2,76";"54,05";"29,59";"404,17";"37,75";"11,41";"203,53";"835,18";"206,91";"109,98";"1152,07";"87,41";"53,3";"5,52";"0";"0,5";"0,13";"6,14";"0,5";"146,09";"1837,52";"327,76";"144,84";"30,6";"63,58";"3,39";"384,36";"731,85";"0,13";"7,02";"0";"176,19";"64,08";"9,91";"50,66";"4,77";"460,35";"162,52";"50,54";"112,74";"2,26";"382,85";"46,27";"0,38";"0";"2,17";"0";"4766,91";3
3303500;"Nova Iguaçu";2017;"Baixada Fluminense";"53,59";"0,13";"1,13";"54,84";"7,64";"62,48";"35,94";"374,26";"37,81";"13,77";"154,39";"743,88";"191,82";"121,96";"1057,66";"62,61";"38,69";"6,64";"0,13";"0,5";"0,25";"4,51";"0,38";"169,54";"1771,62";"287,22";"82,01";"19,53";"44,83";"2,25";"294,25";"538,03";"0";"6,26";"0,13";"153,89";"67,24";"6,64";"60,1";"1,88";"469,55";"151,88";"48,33";"76,38";"5,13";"300,51";"34,56";"1,25";"0";"4,29";"0";"4175,44";3
3303500;"Nova Iguaçu";2018;"Baixada Fluminense";"47,02";"0,24";"1,71";"48,97";"10,75";"59,72";"32,97";"441,95";"37,86";"11,48";"149,6";"612,67";"163,52";"112,59";"888,78";"33,22";"27,84";"4,64";"0,12";"0,24";"0,24";"3,91";"0,12";"131,89";"1494,12";"349,15";"85,24";"18,07";"47,02";"5,01";"268,66";"541,35";"0,24";"8,3";"0,12";"163,27";"49,95";"4,03";"44,21";"1,83";"479,77";"157,53";"34,32";"48,73";"7,08";"347,31";"36,51";"0,73";"0,24";"0";"0";"3976,8";3
3303500;"Nova Iguaçu";2019;"Baixada Fluminense";"34,83";"0,12";"1,34";"36,29";"9,01";"45,3";"26,18";"435,38";"40,43";"11,33";"153,69";"522,57";"249,41";"103,88";"875,87";"34,34";"28,01";"8,52";"0";"0,12";"1,1";"5,6";"1,1";"120,2";"1376,64";"328,39";"58,94";"15,83";"50,78";"8,52";"290,7";"539,5";"0";"4,75";"0,37";"183,41";"63,81";"33,49";"29,11";"1,7";"345,48";"172,81";"22,53";"80,99";"7,31";"382,28";"36,05";"0,49";"0";"0";"0";"3948,59";3
3303500;"Nova Iguaçu";2020;"Baixada Fluminense";"25,87";"0,12";"0,61";"26,6";"6,32";"32,92";"19,92";"383,09";"38,02";"8,14";"91,7";"284,1";"133";"66,08";"483,18";"23,81";"19,19";"7,65";"0";"0,36";"0,24";"5,59";"0,24";"93,16";"822,18";"225,05";"27,09";"3,89";"29,52";"2,92";"210,74";"355,88";"0";"4,74";"0,36";"157,41";"38,26";"27,57";"10,45";"0,73";"153,15";"123,04";"10,32";"56,24";"1,94";"289,44";"23,32";"0,61";"0,12";"0";"0";"2849,26";3
3303609;"Paracambi";2014;"Baixada Fluminense";"34,61";"0";"0";"34,61";"0";"34,61";"30,54";"643,32";"63,11";"6,11";"183,22";"38,68";"0";"4,07";"42,75";"52,93";"22,39";"2,04";"0";"0";"0";"2,04";"0";"26,47";"175,08";"93,31";"16,29";"8,14";"44,79";"0";"278,91";"376,63";"0";"4,07";"0";"171,01";"234,12";"93,65";"126,22";"22,39";"219,96";"191,37";"46,82";"124,19";"2,04";"653,5";"12,21";"2,04";"0";"0";"0";"3173,86";3
3303609;"Paracambi";2015;"Baixada Fluminense";"48,46";"0";"0";"48,46";"0";"48,46";"40,39";"628,02";"30,29";"6,06";"159,53";"40,39";"10,1";"8,08";"58,56";"54,52";"24,23";"4,04";"0";"2,02";"0";"4,04";"2,02";"56,54";"272,61";"49,88";"18,17";"8,08";"44,43";"20,19";"282,71";"389,73";"0";"10,1";"0";"121,16";"325,11";"131,26";"157,51";"50,48";"130,92";"145,39";"78,75";"133,28";"18,17";"690,62";"34,33";"6,06";"0";"0";"0";"3445";3
3303609;"Paracambi";2016;"Baixada Fluminense";"67,9";"0";"0";"67,9";"0";"67,9";"75,89";"513,27";"17,97";"15,98";"145,79";"95,86";"39,94";"0";"135,81";"61,91";"23,97";"7,99";"0";"0";"0";"0";"0";"59,91";"361,49";"111,02";"31,95";"7,99";"75,89";"23,97";"271,61";"449,36";"0";"11,98";"0";"113,84";"355,5";"155,78";"131,81";"73,9";"122,71";"185,74";"71,9";"419,4";"2";"531,25";"45,93";"0";"0";"0";"0";"3804,6";3
3303609;"Paracambi";2017;"Baixada Fluminense";"19,82";"0";"0";"19,82";"3,96";"23,79";"61,45";"501,52";"25,77";"17,84";"178,41";"81,27";"53,52";"15,86";"150,65";"69,38";"9,91";"1,98";"0";"0";"0";"1,98";"1,98";"55,5";"386,54";"144,56";"9,91";"5,95";"37,66";"17,84";"220,03";"342,93";"0";"3,96";"1,98";"81,27";"152,64";"53,52";"61,45";"41,63";"116,76";"101,1";"19,82";"325,09";"7,93";"521,34";"23,79";"0";"0";"0";"0";"2878,27";3
3303609;"Paracambi";2018;"Baixada Fluminense";"28,95";"0";"0";"28,95";"7,72";"36,67";"19,3";"494,07";"7,72";"1,93";"146,68";"144,75";"54,04";"11,58";"210,36";"71,41";"23,16";"5,79";"0";"0";"0";"0";"0";"71,41";"474,77";"126,46";"30,88";"15,44";"63,69";"28,95";"322,3";"507,58";"0";"5,79";"0";"152,47";"216,15";"67,55";"115,8";"40,53";"179,15";"194,92";"46,32";"129,31";"7,72";"540,38";"32,81";"1,93";"0";"0";"0";"3311,78";3
3303609;"Paracambi";2019;"Baixada Fluminense";"11,48";"0";"0";"11,48";"0";"11,48";"21,05";"419,08";"28,7";"7,65";"128,21";"95,68";"57,41";"5,74";"158,83";"24,88";"17,22";"0";"0";"0";"0";"1,91";"1,91";"40,19";"277,47";"130,31";"26,79";"5,74";"66,98";"24,88";"306,18";"480,32";"0";"7,65";"1,91";"200,93";"168,4";"70,8";"86,11";"17,22";"85,2";"191,36";"36,36";"70,8";"5,74";"512,85";"28,7";"1,91";"0";"0";"0";"3130,68";3
3303609;"Paracambi";2020;"Baixada Fluminense";"17,08";"0";"0";"17,08";"1,9";"18,98";"37,96";"341,67";"22,78";"5,69";"51,25";"37,96";"22,78";"1,9";"62,64";"3,8";"3,8";"1,9";"0";"1,9";"0";"0";"0";"22,78";"127,18";"124,57";"13,29";"1,9";"30,37";"18,98";"127,18";"241,06";"0";"5,69";"0";"130,97";"149,95";"64,54";"79,72";"9,49";"33,54";"170,83";"13,29";"91,11";"5,69";"322,68";"18,98";"1,9";"0";"0";"0";"1994,95";3
3303708;"Paraíba do Sul";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303708;"Paraíba do Sul";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303708;"Paraíba do Sul";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303708;"Paraíba do Sul";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303708;"Paraíba do Sul";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303708;"Paraíba do Sul";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303708;"Paraíba do Sul";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303807;"Paraty";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303807;"Paraty";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303807;"Paraty";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303807;"Paraty";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303807;"Paraty";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303807;"Paraty";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303807;"Paraty";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303856;"Paty do Alferes";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303856;"Paty do Alferes";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303856;"Paty do Alferes";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303856;"Paty do Alferes";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303856;"Paty do Alferes";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303856;"Paty do Alferes";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303856;"Paty do Alferes";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303906;"Petrópolis";2014;"Interior";"5,03";"0,34";"0,34";"5,7";"0";"5,7";"7,72";"496,62";"26,17";"10,74";"158,04";"13,76";"2,01";"1,68";"17,45";"1,68";"8,05";"4,03";"0";"0";"0,34";"0,34";"0";"16,78";"52,35";"174,55";"85,9";"21,48";"60,4";"0";"410,04";"663,72";"0";"12,08";"0";"105,7";"163,75";"58,72";"99,32";"9,4";"95,15";"206,36";"34,9";"121,81";"0";"425,81";"18,12";"4,36";"0";"0";"0";"2851,52";3
3303906;"Petrópolis";2015;"Interior";"6,71";"0";"0";"6,71";"0";"6,71";"8,39";"455,49";"29,18";"8,05";"140,87";"21,13";"1,68";"3,69";"26,5";"4,36";"8,39";"5,03";"0";"0";"0";"0,34";"0";"26,5";"78,49";"177,51";"72,45";"25,49";"84,52";"0,67";"445,09";"721,13";"0";"8,72";"0";"139,2";"213,32";"79,83";"120,41";"16,1";"128,56";"175,42";"27,84";"137,18";"3,35";"430";"18,78";"2,01";"0";"0";"0";"3135,08";3
3303906;"Petrópolis";2016;"Interior";"6,37";"0,34";"0,34";"7,04";"0,67";"7,71";"12,74";"464,18";"31,19";"8,72";"136,5";"41,59";"7,38";"5,37";"54,33";"5,37";"15,43";"4,36";"0";"0";"0,34";"1,01";"0";"20,46";"106,99";"140,02";"69,43";"19,79";"79,82";"1,34";"449,09";"695,27";"0";"6,37";"0";"145,56";"205,6";"68,76";"111,69";"26,5";"87,67";"191,17";"45,28";"161,66";"6,04";"441,38";"19,12";"2,01";"0";"0";"0";"3163,09";3
3303906;"Petrópolis";2017;"Interior";"9,39";"0,34";"0";"9,72";"0,34";"10,06";"15,42";"485,19";"46,61";"13,75";"136,47";"57";"15,76";"4,36";"77,12";"8,72";"11,07";"4,36";"0";"0";"0";"0";"0";"21,12";"130,1";"121,09";"62,03";"19,45";"97,24";"2,68";"418,8";"667,26";"0";"6,37";"0";"126,08";"226,67";"77,12";"133,45";"22,47";"76,84";"282,33";"40,57";"213,59";"4,36";"490,22";"20,45";"2,35";"0,34";"0";"0";"3164,62";3
3303906;"Petrópolis";2018;"Interior";"11,12";"0";"0,65";"11,78";"0,33";"12,1";"23,55";"457";"46,13";"7,2";"125,62";"61,83";"10,47";"1,96";"74,26";"7,52";"14,07";"5,89";"0";"0";"0";"0,33";"0,33";"15,7";"127,25";"98,67";"78,18";"18,32";"100,76";"3,6";"456,35";"711,18";"0";"9,16";"0";"156,04";"216,89";"74,26";"130,53";"14,39";"67,58";"261,05";"51,69";"265,96";"3,6";"492,01";"23,55";"3,27";"0,33";"0";"0";"3298,14";3
3303906;"Petrópolis";2019;"Interior";"7,19";"0,65";"0,33";"8,16";"0,33";"8,49";"15,02";"509,81";"41,15";"7,19";"157,42";"51,6";"5,55";"2,61";"59,77";"7,51";"7,84";"5,55";"0";"0";"0";"0";"0";"17,64";"106,8";"59,95";"65,97";"17,31";"76,75";"2,94";"408,57";"605,18";"0";"12,74";"0";"177,34";"324,31";"133,25";"173,09";"26,45";"56,45";"341,94";"52,25";"180,61";"7,84";"511,45";"13,72";"1,31";"0,33";"0";"0";"3434,78";3
3303906;"Petrópolis";2020;"Interior";"7,17";"0";"0";"7,17";"0,33";"7,5";"15";"383,14";"30,65";"10,43";"91,95";"21,52";"5,22";"0,98";"27,72";"5,22";"9,78";"0,65";"0";"0,33";"0";"0,33";"0";"9,78";"56,74";"45,16";"22,17";"10,43";"40,43";"0,98";"290,21";"390,31";"0";"11,41";"0";"248,8";"273,58";"85,76";"152,93";"43,04";"44,6";"284,99";"40,43";"110,87";"1,96";"380,86";"9,13";"1,3";"0";"0";"0";"2645,12";3
3303955;"Pinheiral";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303955;"Pinheiral";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3303955;"Pinheiral";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
